hash,Data_de_cadastro,Canal_de_atendimento,Denúncia_emergencial,Denunciante,Cenário_da_violação,País,UF,Município,Frequência,Início_das_violações,sl_quantidade_vitimas,(Nenhum nome de coluna),Motivação,Relação_vítima_suspeito,sl_vitima_cadastro,Gênero_da_vítima,Orientação_sexual_da_vítima,Faixa_etária_da_vítima,Nacionalidade_da_vítima,sl_vitima_naturalidade,sl_vitima_naturalizado_uf,sl_vitima_naturalizado_municipio,Deficiência_da_vítima,Doença_rara_da_vítima,Deficiência_relacionada_a_doença_rara,Vítima_preso_a,País_da_vítima,UF_da_vítima,Município_da_vítima,Profissão_da_vítima,Grau_de_instrução_da_vítima,Religião_da_vítima,Raça_Cor_da_vítima,Etnia_da_vítima,Faixa_de_renda_da_vítima,Natureza_Jurídica_do_Suspeito,Gênero_do_suspeito,Orientação_sexual_do_suspeito,Faixa_etária_do_suspeito,Suspeito_nacionalidade,sl_suspeito_naturalidade,sl_suspeito_naturalizado_uf,sl_suspeito_naturalizado_municipio,Deficiência_do_suspeito,Doença_rara_do_suspeito,Deficiência_relacionada_a_doença_rara_suspeito,Suspeito_preso,País_do_suspeito,UF_do_suspeito,sl_suspeito_municipio,Profissão_do_suspeito,Grau_de_instrução_do_suspeito,Religião_do_suspeito,Raça_Cor_do_suspeito,Suspeito_Etnia,Faixa_de_renda_do_suspeito,Vínculo_Órgão_PJ_do_suspeito,sl_suspeito_ramo,suspeito_especificacao_etnia,vitima_especificacao_etnia,violacao,,,,,,,,,,,,,,,,,
000048D67917C5DFE77B3F7BCA02CFA938D4972559F6C1D3C6A186251DAAE2D1,2023-05-16 11:17:57.083,TELEFÔNICO,NÃO,TERCEIRO,CASA DA VÍTIMA,BR | BRASIL,PE,261160 | RECIFE,DIARIAMENTE,HÁ MAIS DE SEIS MESES,1,VIOLÊNCIA CONTRA PESSOA IDOSA,AGRAVANTE.FOI PRATICADO POR DUAS OU MAIS PESSOAS,FILHO(A),PESSOA FÍSICA,MASCULINO,NÃO,70 A 74 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,PE,261160 | RECIFE,OUTROS NÃO LISTADOS,ANALFABETO/SEM INSTRUÇÃO,NULL,NULL,NULL,NULL,COMUNIDADE/FAMÍLIA,NULL,NULL,NULL,BR | BRASIL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BR | BRASIL,PE,261160 | RECIFE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,INTEGRIDADE>FÍSICA>INSUBSISTÊNCIA MATERIAL,,,,,,,,,,,,,,,,,
0018163C469ED1C918C1BEBA4671DA0499CA886F5FCC23E5129EBAA58E5F7586,2023-03-15 13:43:48.123,TELEFÔNICO,NÃO,TERCEIRO,CASA DA VÍTIMA,BR | BRASIL,SP,355030 | SÃO PAULO,DIARIAMENTE,HÁ UM MÊS,1,VIOLÊNCIA CONTRA PESSOA IDOSA,MOTIVAÇÃO.EM RAZÃO DA IDADE,COMPANHEIRO(A),PESSOA FÍSICA,MASCULINO,NÃO,80 A 84 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,SP,355030 | SÃO PAULO,NÃO SABE INFORMAR,ENSINO MÉDIO COMPLETO,NULL,NULL,NULL,NULL,PESSOA FÍSICA,FEMININO,NÃO,65 A 69 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,SP,355030 | SÃO PAULO,NÃO SABE INFORMAR,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,INTEGRIDADE>FÍSICA>EXPOSIÇÃO DE RISCO À SAÚDE,,,,,,,,,,,,,,,,,
001894CDE86B62F6D5BBD3BC72FD39963BA0E57CB0EB2FC59A661799F77D7484,2023-02-26 14:42:04.527,TELEFÔNICO,NÃO,TERCEIRO,CASA DA VÍTIMA,BR | BRASIL,DF,530010 | BRASÍLIA,DIARIAMENTE,HÁ MAIS DE UM ANO,1,VIOLÊNCIA CONTRA PESSOA IDOSA,MOTIVAÇÃO.EM RAZÃO DE CONDIÇÕES FÍSICAS, SENSORIAIS, INTELECTUAIS OU MENTAIS,FILHO(A),PESSOA FÍSICA,FEMININO,NÃO INFORMADO,80 A 84 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,DF,530010 | BRASÍLIA,NULL,NULL,NULL,BRANCA,NULL,NULL,PESSOA FÍSICA,FEMININO,NÃO,40 A 44 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,DF,530010 | BRASÍLIA,NÃO SABE INFORMAR,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,INTEGRIDADE>PSÍQUICA>TORTURA PSÍQUICA,,,,,,,,,,,,,,,
0013D1502DDC1DC7F69C77D29928D8E0CA754448ED250EDE6D38F24879FF7EAB,2023-04-12 14:12:35.913,TELEFÔNICO,NÃO,TERCEIRO,VIA PÚBLICA,BR | BRASIL,MA,211130 | SÃO LUÍS,DIARIAMENTE,HÁ MAIS DE SEIS MESES,1,VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE,ELEMENTO CIRCUNSTANCIAL.NA FORMA TENTADA,DESCONHECIDO(A),PESSOA FÍSICA,FEMININO,NÃO,07 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,DENUNCIANTE NÃO SOUBE INFORMAR,DENUNCIANTE NÃO SOUBE INFORMAR,NULL,NULL,NULL,PARDA,NULL,NULL,ÓRGÃO PÚBLICO,NULL,NULL,NULL,BR | BRASIL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BR | BRASIL,DENUNCIANTE NÃO SOUBE INFORMAR,DENUNCIANTE NÃO SOUBE INFORMAR,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SEGURANÇA PÚBLICA, FORÇAS ARMADAS, DEFESA CIVIL, BOMBEIROS E ASSEMELHADOS ? FEDERAL,NULL,NULL,INTEGRIDADE>FÍSICA>MAUS TRATOS,,,,,,,,,,,,,,
0014052BB96F88CE85D570B9F70E958B31429294A08B5DD3BF7B1D0BF5EDE540,2023-01-07 15:20:43.443,TELEFÔNICO,NÃO,TERCEIRO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,BR | BRASIL,RS,430060 | ALVORADA,DIARIAMENTE,HÁ MAIS DE SEIS MESES,1,VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE,NULL,PAI,PESSOA FÍSICA,MASCULINO,NÃO,02 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,RS,430060 | ALVORADA,OUTROS NÃO LISTADOS,ANALFABETO/SEM INSTRUÇÃO,NULL,BRANCA,NULL,NULL,PESSOA FÍSICA,FEMININO,NÃO,20 A 24 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,RS,430060 | ALVORADA,OUTROS NÃO LISTADOS,NULL,NULL,PARDA,NULL,NULL,NULL,NULL,NULL,NULL,INTEGRIDADE>PSÍQUICA>CONSTRANGIMENTO,,,,,,,,,,,,,,,,,
0014F4FC12D09C40043254CCC1E70969169350AC732DD9B49C4275291C545995,2023-01-06 15:50:40.817,TELEFÔNICO,NÃO,TERCEIRO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,BR | BRASIL,RS,431410 | PASSO FUNDO,DIARIAMENTE,NÃO SABE INFORMAR,2,VIOLÊNCIA CONTRA PESSOA IDOSA,MOTIVAÇÃO.EM RAZÃO DA IDADE,FILHO(A),PESSOA FÍSICA,FEMININO,NÃO,IDOSO IDADE NÃO INFORMADA,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,RS,431410 | PASSO FUNDO,NULL,NULL,NULL,BRANCA,NULL,NULL,PESSOA FÍSICA,MASCULINO,NÃO,50 A 54 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,RS,431410 | PASSO FUNDO,NÃO SABE INFORMAR,NULL,NULL,BRANCA,NULL,NULL,NULL,NULL,NULL,NULL,INTEGRIDADE>FÍSICA>INSUBSISTÊNCIA MATERIAL,,,,,,,,,,,,,,,,,
00138890D3864D64B8341A7FF70ED0ABD345B6BF8E98F563592CC8AF9C02D301,2023-01-25 19:15:46.537,TELEFÔNICO,NÃO,TERCEIRO,CASA DA VÍTIMA,BR | BRASIL,AL,270030 | ARAPIRACA,DIARIAMENTE,HÁ UM MÊS,1,VIOLÊNCIA CONTRA PESSOA IDOSA,MOTIVAÇÃO.EM RAZÃO DA IDADE,FILHO(A),PESSOA FÍSICA,MASCULINO,NÃO,70 A 74 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,AL,270030 | ARAPIRACA,OUTROS NÃO LISTADOS,ANALFABETO/SEM INSTRUÇÃO,NULL,PARDA,NULL,NULL,PESSOA FÍSICA,FEMININO,NÃO,18 A 19 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,AL,270030 | ARAPIRACA,NÃO SABE INFORMAR,NULL,NULL,PARDA,NULL,NULL,NULL,NULL,NULL,NULL,INTEGRIDADE>FÍSICA>MAUS TRATOS,,,,,,,,,,,,,,,,,
0013D1502DDC1DC7F69C77D29928D8E0CA754448ED250EDE6D38F24879FF7EAB,2023-04-12 14:12:35.913,TELEFÔNICO,NÃO,TERCEIRO,VIA PÚBLICA,BR | BRASIL,MA,211130 | SÃO LUÍS,DIARIAMENTE,HÁ MAIS DE SEIS MESES,1,VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE,MOTIVAÇÃO.EM RAZÃO DA IDADE,DESCONHECIDO(A),PESSOA FÍSICA,FEMININO,NÃO,07 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,DENUNCIANTE NÃO SOUBE INFORMAR,DENUNCIANTE NÃO SOUBE INFORMAR,NULL,NULL,NULL,PARDA,NULL,NULL,ÓRGÃO PÚBLICO,NULL,NULL,NULL,BR | BRASIL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BR | BRASIL,DENUNCIANTE NÃO SOUBE INFORMAR,DENUNCIANTE NÃO SOUBE INFORMAR,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SEGURANÇA PÚBLICA, FORÇAS ARMADAS, DEFESA CIVIL, BOMBEIROS E ASSEMELHADOS ? FEDERAL,NULL,NULL,INTEGRIDADE>NEGLIGÊNCIA,,,,,,,,,,,,,,
0013D1502DDC1DC7F69C77D29928D8E0CA754448ED250EDE6D38F24879FF7EAB,2023-04-12 14:12:35.913,TELEFÔNICO,NÃO,TERCEIRO,VIA PÚBLICA,BR | BRASIL,MA,211130 | SÃO LUÍS,DIARIAMENTE,HÁ MAIS DE SEIS MESES,1,VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE,MOTIVAÇÃO.EM RAZÃO DE CONFLITO DE IDEIAS,DESCONHECIDO(A),PESSOA FÍSICA,FEMININO,NÃO,07 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,DENUNCIANTE NÃO SOUBE INFORMAR,DENUNCIANTE NÃO SOUBE INFORMAR,NULL,NULL,NULL,PARDA,NULL,NULL,ÓRGÃO PÚBLICO,NULL,NULL,NULL,BR | BRASIL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BR | BRASIL,DENUNCIANTE NÃO SOUBE INFORMAR,DENUNCIANTE NÃO SOUBE INFORMAR,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SEGURANÇA PÚBLICA, FORÇAS ARMADAS, DEFESA CIVIL, BOMBEIROS E ASSEMELHADOS ? FEDERAL,NULL,NULL,INTEGRIDADE>PSÍQUICA>CONSTRANGIMENTO,,,,,,,,,,,,,,
0013D1502DDC1DC7F69C77D29928D8E0CA754448ED250EDE6D38F24879FF7EAB,2023-04-12 14:12:35.913,TELEFÔNICO,NÃO,TERCEIRO,VIA PÚBLICA,BR | BRASIL,MA,211130 | SÃO LUÍS,DIARIAMENTE,HÁ MAIS DE SEIS MESES,1,VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE,AGRAVANTE.VALENDO-SE DA HOSPITALIDADE,DESCONHECIDO(A),PESSOA FÍSICA,FEMININO,NÃO,07 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,DENUNCIANTE NÃO SOUBE INFORMAR,DENUNCIANTE NÃO SOUBE INFORMAR,NULL,NULL,NULL,PARDA,NULL,NULL,ÓRGÃO PÚBLICO,NULL,NULL,NULL,BR | BRASIL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BR | BRASIL,DENUNCIANTE NÃO SOUBE INFORMAR,DENUNCIANTE NÃO SOUBE INFORMAR,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SEGURANÇA PÚBLICA, FORÇAS ARMADAS, DEFESA CIVIL, BOMBEIROS E ASSEMELHADOS ? FEDERAL,NULL,NULL,INTEGRIDADE>FÍSICA>INSUBSISTÊNCIA MATERIAL,,,,,,,,,,,,,,
0014052BB96F88CE85D570B9F70E958B31429294A08B5DD3BF7B1D0BF5EDE540,2023-01-07 15:20:43.443,TELEFÔNICO,NÃO,TERCEIRO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,BR | BRASIL,RS,430060 | ALVORADA,DIARIAMENTE,HÁ MAIS DE SEIS MESES,1,VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE,NULL,PAI,PESSOA FÍSICA,MASCULINO,NÃO,02 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,RS,430060 | ALVORADA,OUTROS NÃO LISTADOS,ANALFABETO/SEM INSTRUÇÃO,NULL,BRANCA,NULL,NULL,PESSOA FÍSICA,FEMININO,NÃO,20 A 24 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,RS,430060 | ALVORADA,OUTROS NÃO LISTADOS,NULL,NULL,PARDA,NULL,NULL,NULL,NULL,NULL,NULL,INTEGRIDADE>NEGLIGÊNCIA,,,,,,,,,,,,,,,,,
0014052BB96F88CE85D570B9F70E958B31429294A08B5DD3BF7B1D0BF5EDE540,2023-01-07 15:20:43.443,TELEFÔNICO,NÃO,TERCEIRO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,BR | BRASIL,RS,430060 | ALVORADA,DIARIAMENTE,HÁ MAIS DE SEIS MESES,1,VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE,NULL,PAI,PESSOA FÍSICA,MASCULINO,NÃO,02 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,RS,430060 | ALVORADA,OUTROS NÃO LISTADOS,ANALFABETO/SEM INSTRUÇÃO,NULL,BRANCA,NULL,NULL,PESSOA FÍSICA,FEMININO,NÃO,20 A 24 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,RS,430060 | ALVORADA,OUTROS NÃO LISTADOS,NULL,NULL,PARDA,NULL,NULL,NULL,NULL,NULL,NULL,INTEGRIDADE>PSÍQUICA>TORTURA PSÍQUICA,,,,,,,,,,,,,,,,,
001C9FCB300A04F3801C7FBBCBC3574E58539063001F12C33A4AF85996E44869,2023-01-29 19:46:19.393,TELEFÔNICO,NÃO,TERCEIRO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,BR | BRASIL,SC,421190 | PALHOÇA,DIARIAMENTE,HÁ UM MÊS,1,VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE,MOTIVAÇÃO.EM RAZÃO DA IDADE,MÃE,PESSOA FÍSICA,MASCULINO,NÃO,12 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,SC,421190 | PALHOÇA,NULL,NULL,NULL,BRANCA,NULL,NULL,PESSOA FÍSICA,FEMININO,NÃO,40 A 44 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,SC,421190 | PALHOÇA,NÃO SABE INFORMAR,NULL,NULL,BRANCA,NULL,NULL,NULL,NULL,NULL,NULL,INTEGRIDADE>FÍSICA>MAUS TRATOS,,,,,,,,,,,,,,,,,
001DE484228A3073AC97C78F6CB1273A7C2102561B7AEFF7EE4C03F2B062FBFD,2023-05-17 11:35:39.457,TELEFÔNICO,NÃO,TERCEIRO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,BR | BRASIL,CE,230970 | PACATUBA,DIARIAMENTE,HÁ MAIS DE UM ANO,1,VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE,AGRAVANTE.COM FINS CORRETIVOS,PAI,PESSOA FÍSICA,FEMININO,NÃO,16 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,CE,230970 | PACATUBA,NULL,NULL,NULL,INDÍGENA,NULL,NULL,PESSOA FÍSICA,FEMININO,NÃO,35 A 39 ANOS,BR | BRASIL,NULL,NULL,NULL,NÃO,NÃO,NULL,NÃO INFORMADO,BR | BRASIL,CE,230970 | PACATUBA,NULL,NULL,NULL,INDÍGENA,NULL,NULL,NULL,NULL,NULL,NULL,INTEGRIDADE>FÍSICA>AGRESSÃO ou VIAS DE FATO,,,,,,,,,,,,,,,,,
001EC83661DC44B82443618B869026966D518E90A6BCEC3723F4E0C9D00B9D3F,2023-02-15 14:01:24.503,TELEFÔNICO,NÃO,TERCEIRO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,BR | BRASIL,RJ,330455 | RIO DE JANEIRO,DIARIAMENTE,HÁ MAIS DE UM ANO,1,VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE,NULL,MÃE,PESSOA FÍSICA,FEMININO,NULL,06 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NULL,BR | BRASIL,RJ,330455 | RIO DE JANEIRO,NULL,NULL,NULL,BRANCA,NULL,MAIS DE 1/2 A 1 SALÁRIO MÍNIMO,PESSOA FÍSICA,FEMININO,NÃO,20 A 24 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,RJ,330455 | RIO DE JANEIRO,NULL,NULL,NULL,BRANCA,DEMAIS COMUNIDADES TRADICIONAIS,NULL,NULL,NULL,NULL,OUTROS,INTEGRIDADE>PSÍQUICA>INSUBSISTÊNCIA AFETIVA,,,,,,,,,,,,,,,,,
0014F4FC12D09C40043254CCC1E70969169350AC732DD9B49C4275291C545995,2023-01-06 15:50:40.817,TELEFÔNICO,NÃO,TERCEIRO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,BR | BRASIL,RS,431410 | PASSO FUNDO,DIARIAMENTE,NÃO SABE INFORMAR,2,VIOLÊNCIA CONTRA PESSOA IDOSA,NULL,FILHO(A),PESSOA FÍSICA,FEMININO,NÃO,IDOSO IDADE NÃO INFORMADA,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,RS,431410 | PASSO FUNDO,NULL,NULL,NULL,BRANCA,NULL,NULL,PESSOA FÍSICA,MASCULINO,NÃO,50 A 54 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,RS,431410 | PASSO FUNDO,NÃO SABE INFORMAR,NULL,NULL,BRANCA,NULL,NULL,NULL,NULL,NULL,NULL,INTEGRIDADE>NEGLIGÊNCIA,,,,,,,,,,,,,,,,,
0014F89DFF004C93D577F871A2E042B37EBA245F5CD2570A0EFACB3ABC19F388,2023-03-19 16:03:55.260,TELEFÔNICO,NÃO,TERCEIRO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,BR | BRASIL,RJ,330414 | QUEIMADOS,DIARIAMENTE,HÁ MAIS DE SEIS MESES,1,VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE,NULL,PADRASTO/MADRASTA,PESSOA FÍSICA,MASCULINO,NÃO,07 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,RJ,330414 | QUEIMADOS,OUTROS NÃO LISTADOS,ENSINO FUNDAMENTAL INCOMPLETO,NULL,NULL,NULL,NULL,PESSOA FÍSICA,MASCULINO,NÃO,35 A 39 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,RJ,330414 | QUEIMADOS,MECÂNICO DE VEÍCULOS AUTOMOTORES,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,INTEGRIDADE>FÍSICA>MAUS TRATOS,,,,,,,,,,,,,,,,,
0015C129994BB00E4A82E84866E815136CEFB12CA10DE5E93BC94BBEF32494F9,2023-05-14 20:48:11.107,TELEFÔNICO,NÃO,TERCEIRO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,BR | BRASIL,PA,150140 | BELÉM,SEMANALMENTE,HÁ MAIS DE CINCO ANOS,1,VIOLÊNCIA CONTRA CIDADÃO, FAMÍLIA OU COMUNIDADE,AGRAVANTE.NA RELAÇÃO FAMILIAR,MÃE,PESSOA FÍSICA,MASCULINO,NÃO,20 A 24 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,PA,150140 | BELÉM,NULL,NULL,NULL,PARDA,NULL,NULL,PESSOA FÍSICA,MASCULINO,NÃO,45 A 49 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,FLAGRANTE,BR | BRASIL,PA,150140 | BELÉM,NÃO SABE INFORMAR,NULL,NULL,BRANCA,NULL,NULL,NULL,NULL,NULL,NULL,INTEGRIDADE>FÍSICA>LESÃO CORPORAL,,,,,,,,,,,,,,,,
0009F55F60199206497BA00DEEAA6ADABE877F14186135AA30C323E38592CBBE,2023-05-07 07:47:11.713,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA DA VÍTIMA,BR | BRASIL,MA,210960 | ROSÁRIO,DIARIAMENTE,HÁ MAIS DE UM ANO,1,VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE,AGRAVANTE.COM HUMILHAÇÃO,EX-COMPANHEIRO(A),PESSOA FÍSICA,FEMININO,NÃO,17 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO INFORMADO,BR | BRASIL,MA,210960 | ROSÁRIO,NÃO SABE INFORMAR,ENSINO MÉDIO COMPLETO,NULL,PARDA,NULL,NULL,PESSOA FÍSICA,MASCULINO,NÃO,25 A 29 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,MA,210960 | ROSÁRIO,ARTISTA (ATOR/CANTOR/MODELO/ASSEMELHADOS),NULL,NULL,PRETA,NULL,NULL,NULL,NULL,NULL,NULL,INTEGRIDADE>NEGLIGÊNCIA,,,,,,,,,,,,,,,,,
000A2AFD1198F2363721414BF57BB58856129934D2C288F109BA9E2AC915469F,2023-01-23 09:54:35.420,TELEFÔNICO,NÃO,TERCEIRO,CASA DO SUSPEITO,BR | BRASIL,RJ,330455 | RIO DE JANEIRO,DIARIAMENTE,HÁ MAIS DE SEIS MESES,1,VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE,MOTIVAÇÃO.EM RAZÃO DA IDADE,VIZINHO(A),PESSOA FÍSICA,FEMININO,NÃO,15 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,RJ,330455 | RIO DE JANEIRO,ESTUDANTE,NULL,NULL,PARDA,NULL,NULL,PESSOA FÍSICA,MASCULINO,NÃO,50 A 54 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,RJ,330455 | RIO DE JANEIRO,OUTROS NÃO LISTADOS,NULL,NULL,PARDA,NULL,NULL,NULL,NULL,NULL,NULL,LIBERDADE>SEXUAL>FÍSICA>EXPLORAÇÃO SEXUAL,,,,,,,,,,,,,,,,,
000ADC081134DFDC64CF286B59F8D28053C869028603C5F309B5969694158E6C,2023-01-23 22:59:42.377,TELEFÔNICO,NÃO,TERCEIRO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,BR | BRASIL,SP,355030 | SÃO PAULO,DIARIAMENTE,HÁ MAIS DE UM ANO,1,VIOLÊNCIA CONTRA PESSOA COM DEFICIÊNCIA,AGRAVANTE.COM HUMILHAÇÃO,ESPOSA(O),PESSOA FÍSICA,MASCULINO,NÃO,70 A 74 ANOS,BR | BRASIL,NULL,NULL,NULL,FÍSICA/MOTORA,NÃO,NULL,NÃO,BR | BRASIL,SP,355030 | SÃO PAULO,ADVOGADO,SUPERIOR COMPLETO,NULL,PARDA,NULL,NULL,PESSOA FÍSICA,FEMININO,NÃO,45 A 49 ANOS,BR | BRASIL,NULL,NULL,NULL,NÃO,NÃO,NULL,NÃO,BR | BRASIL,SP,355030 | SÃO PAULO,DOMÉSTICO/FAXINEIRO,NULL,NULL,BRANCA,NULL,NULL,NULL,NULL,NULL,NULL,INTEGRIDADE>FÍSICA>EXPOSIÇÃO DE RISCO À SAÚDE,,,,,,,,,,,,,,,,,
001F0BF4ECDBD5405CE5DDA70CCD8B9660BE579E4BD9B8171431A3E7263ACB82,2023-04-13 10:39:27.953,TELEFÔNICO,NÃO,TERCEIRO,CASA DA VÍTIMA,BR | BRASIL,MG,310620 | BELO HORIZONTE,DIARIAMENTE,HÁ UM MÊS,1,VIOLÊNCIA CONTRA PESSOA IDOSA,NULL,FILHO(A),PESSOA FÍSICA,FEMININO,NÃO,85 A 89 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,MG,310620 | BELO HORIZONTE,NULL,NULL,NULL,BRANCA,NULL,NULL,PESSOA FÍSICA,FEMININO,NÃO,65 A 69 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,MG,310620 | BELO HORIZONTE,NÃO SABE INFORMAR,NULL,NULL,BRANCA,NULL,NULL,NULL,NULL,NULL,NULL,INTEGRIDADE>PSÍQUICA>EXPOSIÇÃO,,,,,,,,,,,,,,,,,
001F0BF4ECDBD5405CE5DDA70CCD8B9660BE579E4BD9B8171431A3E7263ACB82,2023-04-13 10:39:27.953,TELEFÔNICO,NÃO,TERCEIRO,CASA DA VÍTIMA,BR | BRASIL,MG,310620 | BELO HORIZONTE,DIARIAMENTE,HÁ UM MÊS,1,VIOLÊNCIA CONTRA PESSOA IDOSA,MOTIVAÇÃO.EM RAZÃO DA IDADE,FILHO(A),PESSOA FÍSICA,FEMININO,NÃO,85 A 89 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,MG,310620 | BELO HORIZONTE,NULL,NULL,NULL,BRANCA,NULL,NULL,PESSOA FÍSICA,FEMININO,NÃO,65 A 69 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,MG,310620 | BELO HORIZONTE,NÃO SABE INFORMAR,NULL,NULL,BRANCA,NULL,NULL,NULL,NULL,NULL,NULL,INTEGRIDADE>FÍSICA>OUTROS,,,,,,,,,,,,,,,,,
